          (   3,    2) (   3,    1) (   3,    0) (   3,    5) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    1) (   3,    1)
          (   3,    1) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    2)
          (   3,    6) (   3,    2) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    0) (   3,    2) (   3,    5)
          (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    5) (   3,    4) (   3,    0) (   3,    1) (   3,    2) (   3,    5)
          (   3,    3) (   3,    1) (   3,    5) (   3,    1) (   3,    5) (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    1)
          (   3,    4) (   3,    2) (   3,    1) (   3,    3) (   3,    7) (   3,    3) (   3,    8) (   3,    2) (   3,    2) (   3,    2)
          (   3,    0) (   3,    7) (   3,    4) (   3,    4) (   3,    3) (   3,    2) (   3,    7) (   3,    3) (   3,    3) (   3,    3)
          (   3,    2) (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    5) (   3,    4) (   3,    3) (   3,    2) (   3,    2)
          (   3,    2) (   3,    4) (   3,    1) (   3,    4) (   3,    4) (   3,    3) (   3,    7) (   3,    5) (   3,    4) (   3,    4)
          (   3,    5) (   3,    1) (   3,    4) (   3,    8) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    2)
          (   3,    6) (   3,    2) (   3,    1) (   3,    1) (   3,    4) (   3,    2) (   3,    1) (   3,    4) (   3,    3) (   3,    3)
          (   3,    6) (   3,    3) (   3,    9) (   3,    7) (   3,    7) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    3)
          (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    4) (   3,    1)
          (   3,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    2)
          (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    4) (   3,    3)
          (   3,    3) (   3,    3) (   3,    4) (   3,    4) (   3,    4) (   3,    5) (   3,    6) (   3,    4) (   3,    3) (   3,    3)
          (   3,    6) (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    5) (   3,    5) (   3,    4) (   3,    4) (   3,    2)
         
node   3 sent_total   2028  recv_total   2145

node   4  (   1,    0) (   0,    0) (   3,    1) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    3)
          (   3,    2) (   3,    3) (   3,    4) (   3,    6) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    3)
          (   3,    5) (   3,    2) (   3,    4) (   3,    1) (   3,    2) (   3,    5) (   3,    3) (   3,    4) (   3,    2) (   3,    0)
          (   3,    0) (   3,    4) (   3,    1) (   3,    2) (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    1)
          (   3,    4) (   3,    1) (   3,    3) (   3,    4) (   3,    1) (   3,    4) (   3,    4) (   3,    1) (   3,    1) (   3,    3)
          (   3,    3) (   1,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   2,    2) (   1,    1) (   3,    2) (   3,    3)
          (   3,    1) (   3,    5) (   2,    3) (   2,    1) (   3,    4) (   3,    2) (   3,    2) (   3,    0) (   3,    4) (   3,    2)
          (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   2,    3) (   3,    3) (   3,    3) (   3,    7) (   3,    6)
          (   2,    4) (   3,    2) (   3,    1) (   3,    2) (   3,    2) (   2,    2) (   3,    3) (   3,    2) (   3,    7) (   2,    1)
          (   3,    1) (   3,    1) (   3,    3) (   2,    2) (   3,    2) (   3,    7) (   3,    2) (   3,    2) (   3,    0) (   2,    4)
          (   2,    1) (   2,    2) (   3,    2) (   3,    4) (   3,    2) (   3,    0) (   3,    2) (   3,    2) (   3,    2) (   3,    1)
          (   3,    0) (   3,    0) (   3,    0) (   3,    2) (   3,    0) (   2,    1) (   3,    0) (   2,    3) (   2,    0) (   2,    3)
          (   3,    0) (   3,    0) (   3,    2) (   3,    2) (   3,    3) (   3,    0) (   3,    1) (   2,    2) (   3,    1) (   3,    1)
          (   3,    1) (   3,    3) (   2,    1) (   3,    2) (   3,    2) (   2,    1) (   3,    2) (   3,    0) (   3,    3) (   3,    3)
          (   3,    0) (   3,    3) (   2,    2) (   3,    5) (   3,    3) (   2,    4) (   2,    4) (   3,    0) (   3,    2) (   3,    2)
          (   3,    2) (   3,    3) (   2,    2) (   3,    3) (   3,    1) (   3,    4) (   2,    2) (   3,    2) (   2,    2) (   2,    2)
          (   3,    1) (   3,    3) (   2,    4) (   3,    5) (   3,    1) (   3,    2) (   2,    3) (   3,    3) (   3,    4) (   1,    2)
          (   3,    3) (   3,    2) (   3,    5) (   3,    1) (   3,    2) (   2,    1) (   2,    2) (   3,    2) (   2,    1) (   3,    1)
          (   3,    1) (   2,    1) (   3,    0) (   2,    1) (   3,    3) (   3,    4) (   3,    3) (   2,    0) (   3,    0) (   3,    2)
          (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   2,    5) (   2,    3) (   3,    1) (   3,    2) (   2,    4)
          (   2,    5) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    2)
          (   2,    2) (   3,    2) (   2,    3) (   3,    4) (   3,    1) (   3,    2) (   2,    0) (   3,    2) (   3,    4) (   2,    2)
          (   3,    1) (   3,    1) (   3,    1) (   2,    1) (   3,    2) (   2,    1) (   2,    6) (   3,    3) (   3,    3) (   2,    1)
          (   3,    2) (   3,    1) (   3,    2) (   2,    0) (   3,    1) (   2,    2) (   3,    3) (   3,    2) (   2,    6) (   2,    2)
          (   2,    4) (   3,    2) (   3,    1) (   3,    2) (   2,    3) (   3,    3) (   2,    2) (   3,    0) (   2,    0) (   2,    2)
          (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   2,    1) (   3,    3) (   3,    2) (   3,    2) (   2,    2) (   3,    4)
          (   3,    0) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   2,    2) (   2,    1) (   2,    0) (   3,    3)
          (   3,    0) (   3,    2) (   3,    3) (   2,    3) (   2,    2) (   2,    3) (   3,    2) (   1,    1) (   1,    2) (   3,    1)
          (   3,    0) (   2,    0) (   1,    4) (   3,    1) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   2,    0) (   3,    0)
          (   3,    1) (   3,    0) (   3,    4) (   2,    3) (   3,    4) (   3,    4) (   3,    5) (   3,    2) (   3,    2) (   3,    1)
          (   3,    3) (   3,    5) (   3,    3) (   3,    0) (   3,    4) (   3,    1) (   3,    3) (   3,    2) (   3,    5) (   3,    2)
          (   3,    4) (   3,    3) (   3,    3) (   3,    6) (   3,    1) (   3,    2) (   3,    5) (   3,    3) (   3,    2) (   3,    1)
          (   3,    4) (   3,    2) (   3,    5) (   3,    0) (   3,    3) (   3,    3) (   3,    0) (   3,    3) (   3,    1) (   3,    3)
          (   3,    7) (   3,    4) (   3,    1) (   3,    3) (   3,    0) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    3)
          (   3,    1) (   3,    2) (   3,    6) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    3) (   3,    2)
          (   3,    4) (   3,    2) (   3,    4) (   3,    0) (   3,    4) (   3,    1) (   3,    2) (   3,    4) (   3,    4) (   3,    2)
          (   3,    5) (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    2) (   3,    5) (   3,    3)
          (   3,    4) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    2) (   3,    0) (   3,    1) (   3,    3) (   3,    4)
          (   3,    3) (   3,    1) (   3,    2) (   3,    0) (   3,    3) (   3,    4) (   3,    1) (   3,    3) (   3,    1) (   3,    3)
          (   3,    4) (   3,    1) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    2) (   3,    1)
          (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    5) (   3,    2) (   3,    1) (   3,    5) (   3,    3)
          (   3,    2) (   3,    3) (   3,    1) (   3,    5) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    1)
          (   3,    2) (   3,    4) (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    4)
          (   3,    0) (   3,    0) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    5)
          (   3,    2) (   3,    1) (   3,    1) (   3,    0) (   3,    4) (   3,    0) (   3,    2) (   3,    1) (   3,    2) (   3,    3)
          (   3,    1) (   3,    4) (   3,    1) (   3,    0) (   3,    3) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    0)
          (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    0)
          (   3,    4) (   3,    4) (   3,    2) (   3,    5) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    3) (   3,    6)
          (   3,    2) (   3,    1) (   3,    6) (   3,    2) (   3,    1) (   3,    0) (   3,    1) (   3,    0) (   3,    2) (   3,    4)
          (   3,    3) (   3,    0) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    0) (   3,    0) (   3,    3) (   3,    2)
          (   3,    4) (   3,    1) (   3,    5) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    5) (   3,    2)
          (   3,    4) (   3,    5) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    3) (   3,    4) (   3,    1)
          (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    1) (   3,    5) (   3,    1) (   3,    3) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   3,    5) (   3,    2) (   3,    7) (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   3,    2)
          (   3,    1) (   3,    3) (   3,    5) (   3,    1) (   3,    2) (   3,    3) (   3,    0) (   3,    0) (   3,    3) (   3,    4)
          (   3,    1) (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    3)
          (   3,    1) (   3,    1) (   3,    3) (   3,    4) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    1) (   3,    1)
          (   3,    0) (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    0) (   3,    2) (   3,    6) (   3,    5)
          (   3,    2) (   3,    3) (   3,    6) (   3,    3) (   3,    2) (   3,    3) (   3,    0) (   3,    2) (   3,    5) (   3,    2)
          (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    1) (   3,    1) (   3,    1)
          (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    1) (   3,    1) (   3,    2)
          (   3,    4) (   3,    5) (   3,    1) (   3,    0) (   3,    1) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    5)
          (   3,    2) (   3,    3) (   3,    1) (   3,    1) (   3,    3) (   3,    4) (   3,    1) (   3,    1) (   3,    2) (   3,    3)
          (   3,    1) (   3,    5) (   3,    2) (   3,    5) (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   3,    2) (   3,    5)
          (   3,    5) (   3,    4) (   3,    5) (   3,    5) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    3) (   3,    2)
          (   3,    3) (   3,    3) (   3,    8) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    2) (   3,    5) (   3,    2)
          (   3,    3) (   3,    2) (   3,    2) (   3,    4) (   3,    4) (   3,    4) (   3,    5) (   3,    1) (   3,    4) (   3,    3)
          (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    3) (   3,    2) (   3,    2) (   3,    1)
          (   3,    6) (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    1) (   3,    2) (   3,    1)
          (   3,    2) (   3,    1) (   3,    5) (   3,    5) (   3,    4) (   3,    3) (   3,    3) (   3,    2) (   3,    3) (   3,    1)
         
node   4 sent_total   2018  recv_total   1681

node   5  (   0,    0) (   1,    0) (   0,    0) (   3,    2) (   3,    0) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    3)
          (   3,    0) (   3,    4) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    3)
          (   3,    5) (   3,    2) (   3,    1) (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   3,    3) (   3,    2) (   3,    5)
          (   3,    5) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    4) (   3,    0) (   3,    2)
          (   3,    1) (   3,    2) (   3,    1) (   3,    5) (   3,    3) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    2)
          (   3,    1) (   3,    2) (   3,    1) (   2,    0) (   3,    2) (   3,    1) (   3,    2) (   2,    2) (   2,    0) (   2,    6)
          (   3,    2) (   2,    2) (   3,    1) (   2,    1) (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   2,    2) (   3,    3)
          (   3,    3) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   1,    4) (   3,    0) (   1,    0)
          (   3,    0) (   3,    0) (   2,    5) (   3,    2) (   3,    2) (   1,    4) (   3,    1) (   3,    1) (   3,    4) (   3,    2)
          (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   2,    3) (   3,    1) (   2,    2) (   2,    3) (   3,    2) (   3,    1)
          (   3,    4) (   3,    3) (   3,    1) (   2,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    1) (   2,    3)
          (   3,    2) (   3,    2) (   2,    1) (   3,    4) (   1,    1) (   3,    3) (   3,    3) (   3,    5) (   3,    1) (   3,    0)
          (   3,    1) (   3,    2) (   3,    1) (   3,    1) (   3,    0) (   3,    3) (   3,    2) (   3,    1) (   3,    2) (   3,    1)
          (   2,    3) (   3,    0) (   3,    1) (   3,    2) (   3,    3) (   3,    7) (   3,    1) (   3,    1) (   3,    4) (   3,    3)
          (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   2,    4) (   2,    1) (   3,    5)
          (   1,    3) (   3,    0) (   2,    1) (   3,    3) (   3,    1) (   3,    3) (   2,    3) (   3,    1) (   3,    4) (   3,    5)
          (   3,    0) (   1,    3) (   3,    1) (   3,    1) (   3,    1) (   1,    3) (   3,    2) (   2,    2) (   3,    3) (   2,    4)
          (   2,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   2,    2) (   2,    1)
          (   3,    2) (   3,    4) (   3,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    5) (   2,    3) (   3,    2) (   3,    3)
          (   2,    1) (   3,    1) (   3,    2) (   2,    2) (   2,    1) (   3,    0) (   3,    3) (   3,    5) (   3,    0) (   3,    3)
          (   2,    2) (   3,    4) (   3,    2) (   3,    0) (   3,    1) (   3,    5) (   2,    3) (   3,    1) (   3,    0) (   3,    1)
          (   3,    3) (   3,    1) (   3,    3) (   3,    3) (   2,    1) (   3,    1) (   3,    7) (   1,    3) (   3,    3) (   2,    0)
          (   2,    1) (   3,    0) (   3,    1) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    0) (   3,    3) (   3,    1)
          (   3,    2) (   3,    4) (   3,    3) (   3,    4) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    1) (   3,    6)
          (   2,    4) (   3,    2) (   3,    5) (   2,    2) (   3,    3) (   3,    0) (   3,    1) (   2,    3) (   2,    2) (   3,    1)
          (   3,    3) (   3,    2) (   2,    1) (   3,    4) (   3,    2) (   3,    0) (   3,    1) (   2,    3) (   2,    5) (   3,    2)
          (   3,    3) (   2,    2) (   3,    3) (   3,    2) (   3,    3) (   3,    5) (   2,    6) (   3,    1) (   3,    1) (   3,    3)
          (   3,    5) (   3,    1) (   3,    4) (   2,    3) (   3,    2) (   3,    2) (   2,    3) (   3,    2) (   2,    5) (   3,    7)
          (   3,    5) (   2,    1) (   3,    1) (   3,    1) (   3,    1) (   3,    1) (   2,    2) (   3,    1) (   3,    1) (   3,    1)
          (   1,    2) (   3,    2) (   3,    0) (   3,    1) (   2,    6) (   3,    0) (   3,    2) (   3,    4) (   2,    5) (   2,    4)
          (   3,    5) (   3,    2) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    2) (   3,    1) (   3,    4) (   3,    2)
          (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    2) (   3,    2) (   3,    5) (   3,    3) (   3,    1) (   3,    5)
          (   3,    4) (   3,    3) (   3,    5) (   3,    5) (   3,    2) (   3,    4) (   3,    2) (   3,    5) (   3,    3) (   3,    2)
          (   3,    1) (   3,    1) (   3,    6) (   3,    3) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   3,    5) (   3,    1)
          (   3,    1) (   3,    2) (   3,    0) (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    5) (   3,    3) (   3,    5)
          (   3,    1) (   3,    2) (   3,    1) (   3,    5) (   3,    0) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    1)
          (   3,    2) (   3,    0) (   3,    4) (   3,    4) (   3,    5) (   3,    1) (   3,    5) (   3,    0) (   3,    1) (   3,    2)
          (   3,    2) (   3,    0) (   3,    6) (   3,    0) (   3,    2) (   3,    3) (   3,    5) (   3,    3) (   3,    3) (   3,    1)
          (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    1) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   3,    1) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    6) (   3,    4) (   3,    3) (   3,    2) (   3,    2)
          (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   3,    4) (   3,    1) (   3,    1) (   3,    2) (   3,    1)
          (   3,    5) (   3,    2) (   3,    1) (   3,    1) (   3,    1) (   3,    4) (   3,    1) (   3,    1) (   3,    2) (   3,    6)
          (   3,    3) (   3,    1) (   3,    4) (   3,    1) (   3,    3) (   3,    6) (   3,    7) (   3,    4) (   3,    2) (   3,    3)
          (   3,    4) (   3,    3) (   3,    5) (   3,    2) (   3,    0) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    5) (   3,    4) (   3,    5) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    3) (   3,    2) (   3,    4)
          (   3,    1) (   3,    2) (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    3) (   3,    1) (   3,    2) (   3,    3)
          (   3,    1) (   3,    3) (   3,    2) (   3,    3) (   3,    2) (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    3)
          (   3,    2) (   3,    5) (   3,    4) (   3,    0) (   3,    1) (   3,    5) (   3,    5) (   3,    0) (   3,    1) (   3,    5)
          (   3,    2) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    6) (   3,    5) (   3,    2)
          (   3,    4) (   3,    3) (   3,    9) (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    1) (   3,    3) (   3,    1)
          (   3,    6) (   3,    7) (   3,    3) (   3,    1) (   3,    4) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    5)
          (   3,    4) (   3,    2) (   3,    2) (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    2) (   3,    2) (   3,    5)
          (   3,    1) (   3,    4) (   3,    2) (   3,    4) (   3,    1) (   3,    4) (   3,    5) (   3,    3) (   3,    1) (   3,    1)
          (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    5) (   3,    2) (   3,    4)
          (   3,    4) (   3,    6) (   3,    2) (   3,    2) (   3,    5) (   3,    0) (   3,    2) (   3,    2) (   3,    2) (   3,    4)
          (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    5) (   3,    5) (   3,    1)
          (   3,    0) (   3,    2) (   3,    2) (   3,    3) (   3,    1) (   3,    2) (   3,    2) (   3,    1) (   3,    2) (   3,    2)
          (   3,    6) (   3,    2) (   3,    1) (   3,    1) (   3,    4) (   3,    2) (   3,    3) (   3,    8) (   3,    6) (   3,    3)
          (   3,    0) (   3,    4) (   3,    3) (   3,    1) (   3,    1) (   3,    3) (   3,    2) (   3,    1) (   3,    7) (   3,    1)
          (   3,    2) (   3,    5) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    0) (   3,    0) (   3,    3) (   3,    2)
          (   3,    3) (   3,    5) (   3,    2) (   3,    5) (   3,    3) (   3,    3) (   3,    2) (   3,    1) (   3,    1) (   3,    2)
          (   3,    0) (   3,    3) (   3,    6) (   3,    2) (   3,    1) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    2)
          (   3,    5) (   3,    3) (   3,    5) (   3,    5) (   3,    2) (   3,    5) (   3,    1) (   3,    4) (   3,    4) (   3,    4)
          (   3,    3) (   3,    3) (   3,    7) (   3,    3) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    1) (   3,    5)
          (   3,    5) (   3,    3) (   3,    2) (   3,    0) (   3,    3) (   3,    2) (   3,    2) (   3,    2) (   3,    4) (   3,    1)
          (   3,    2) (   3,    1) (   3,    0) (   3,    1) (   3,    0) (   3,    4) (   3,    6) (   3,    2) (   3,    0) (   3,    2)
          (   3,    3) (   3,    7) (   3,    1) (   3,    3) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    5) (   3,    4)
          (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    5) (   3,    4) (   3,    3) (   3,    1) (   3,    4) (   3,    1)
          (   3,    4) (   3,    1) (   3,    3) (   3,    2) (   3,    4) (   3,    0) (   3,    3) (   3,    2) (   3,    2) (   3,    4)
          (   3,    2) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    3) (   3,    5)
         
node   5 sent_total   2023  recv_total   1755

node   6  (   0,    0) (   1,    0) (   0,    0) (   3,    1) (   3,    2) (   3,    4) (   3,    4) (   3,    1) (   3,    3) (   3,    1)
          (   3,    2) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    2) (   3,    1) (   3,    3) (   3,    3)
          (   3,    1) (   3,    2) (   3,    3) (   3,    4) (   3,    1) (   3,    1) (   3,    2) (   3,    4) (   3,    1) (   3,    4)
          (   3,    0) (   3,    3) (   3,    3) (   3,    1) (   3,    2) (   3,    6) (   3,    1) (   3,    2) (   3,    3) (   3,    5)
          (   3,    1) (   3,    0) (   3,    3) (   3,    2) (   3,    2) (   3,    1) (   3,    3) (   3,    1) (   3,    4) (   3,    2)
          (   3,    3) (   3,    2) (   3,    2) (   3,    3) (   3,    4) (   2,    7) (   3,    4) (   2,    1) (   3,    2) (   3,    4)
          (   2,    1) (   2,    4) (   2,    3) (   3,    3) (   3,    2) (   3,    4) (   3,    2) (   3,    3) (   3,    4) (   3,    3)
          (   3,    4) (   3,    5) (   3,    3) (   3,    0) (   3,    3) (   3,    0) (   3,    3) (   3,    1) (   3,    2) (   3,    0)
          (   2,    1) (   3,    3) (   3,    4) (   2,    3) (   3,    3) (   1,    3) (   3,    3) (   2,    2) (   2,    0) (   1,    3)
          (   3,    2) (   3,    3) (   1,    3) (   3,    1) (   2,    2) (   2,    1) (   3,    4) (   3,    2) (   3,    2) (   3,    2)
          (   3,    1) (   3,    2) (   3,    3) (   2,    5) (   3,    2) (   3,    2) (   3,    1) (   2,    4) (   2,    1) (   3,    8)
          (   3,    1) (   3,    0) (   3,    3) (   3,    1) (   3,    3) (   3,    1) (   3,    1) (   3,    2) (   2,    4) (   1,    2)
          (   2,    3) (   3,    3) (   3,    3) (   2,    1) (   2,    3) (   3,    0) (   3,    0) (   2,    0) (   3,    1) (   2,    5)
          (   3,    4) (   3,    2) (   3,    3) (   3,    1) (   3,    3) (   2,    2) (   2,    3) (   3,    2) (   2,    2) (   2,    1)
          (   3,    6) (   3,    4) (   2,    0) (   1,    1) (   1,    1) (   3,    3) (   3,    2) (   3,    0) (   2,    1) (   3,    1)
          (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    2) (   2,    1) (   3,    4) (   3,    0) (   1,    2) (   2,    2)
          (   3,    3) (   2,    4) (   3,    1) (   2,    4) (   3,    1) (   2,    1) (   3,    1) (   3,    4) (   3,    0) (   3,    1)
          (   3,    2) (   3,    2) (   3,    4) (   3,    1) (   2,    5) (   3,    5) (   3,    4) (   3,    1) (   3,    2) (   3,    4)
          (   3,    2) (   2,    4) (   2,    4) (   3,    1) (   3,    2) (   3,    1) (   3,    1) (   3,    2) (   3,    3) (   3,    2)
          (   1,    1) (   1,    2) (   3,    0) (   3,    3) (   3,    3) (   3,    2) (   3,    0) (   2,    3) (   3,    4) (   3,    1)
          (   3,    2) (   3,    1) (   2,    4) (   3,    3) (   3,    2) (   3,    5) (   2,    2) (   2,    2) (   3,    4) (   3,    2)
          (   3,    7) (   2,    3) (   3,    2) (   3,    2) (   1,    4) (   3,    0) (   3,    2) (   3,    3) (   3,    2) (   3,    1)
          (   3,    3) (   1,    4) (   3,    6) (   3,    4) (   2,    5) (   3,    5) (   3,    2) (   3,    1) (   3,    3) (   2,    5)
          (   3,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    4) (   3,    1) (   3,    1) (   2,    3) (   3,    2) (   2,    2)
          (   2,    3) (   3,    6) (   3,    0) (   3,    1) (   3,    1) (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   3,    1)
          (   2,    3) (   3,    0) (   3,    2) (   2,    4) (   2,    3) (   2,    2) (   3,    3) (   3,    3) (   2,    1) (   2,    1)
          (   2,    2) (   3,    3) (   2,    1) (   3,    2) (   3,    1) (   3,    0) (   3,    0) (   3,    4) (   2,    1) (   3,    1)
          (   3,    2) (   1,    1) (   3,    5) (   3,    3) (   2,    1) (   3,    2) (   3,    3) (   3,    7) (   3,    2) (   3,    2)
          (   2,    2) (   3,    4) (   2,    2) (   3,    2) (   3,    3) (   2,    2) (   2,    2) (   2,    1) (   3,    1) (   3,    1)
          (   3,    3) (   3,    3) (   3,    3) (   3,    4) (   3,    2) (   3,    3) (   3,    2) (   3,    3) (   1,    1) (   3,    3)
          (   3,    1) (   3,    0) (   3,    2) (   3,    1) (   3,    4) (   3,    1) (   3,    5) (   3,    1) (   3,    3) (   3,    5)
          (   3,    1) (   3,    2) (   3,    1) (   3,    3) (   3,    6) (   3,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    6)
          (   3,    1) (   3,    1) (   3,    1) (   3,    2) (   3,    2) (   3,    0) (   3,    2) (   3,    3) (   3,    3) (   3,    3)
          (   3,    5) (   3,    2) (   3,    2) (   3,    3) (   3,    3) (   3,    4) (   3,    0) (   3,    1) (   3,    2) (   3,    1)
          (   3,    6) (   3,    1) (   3,    0) (   3,    1) (   3,    5) (   3,    2) (   3,    2) (   3,    4) (   3,    3) (   3,    2)
          (   3,    3) (   3,    4) (   3,    3) (   3,    2) (   3,    0) (   3,    5) (   3,    4) (   3,    6) (   3,    0) (   3,    3)
